mpnn,bb,seq,count,B1,B2,B3
v8,187,1,4,2,0,2
v8,187,2,0,0,0,0
v8,187,3,0,0,0,0
v8,187,4,1,0,0,1
v8,187,5,0,0,0,0
v8,187,6,0,0,0,0
v8,187,7,0,0,0,0
v8,187,8,2,2,0,0
v8,187,9,2,1,0,1
v8,188,0,0,0,0,0
v8,188,1,0,0,0,0
v8,188,2,1,1,0,0
v8,188,3,0,0,0,0
v8,188,4,0,0,0,0
v8,188,5,1,1,0,0
v8,188,6,0,0,0,0
v8,188,7,0,0,0,0
v8,188,8,0,0,0,0
v8,188,9,1,1,0,0
v8,189,0,3,1,1,1
v8,189,1,2,1,0,1
v8,189,2,2,0,2,0
v8,189,3,6,5,1,0
v8,189,4,1,1,0,0
v8,189,5,1,0,1,0
v8,189,6,2,1,1,0
v8,189,7,2,2,0,0
v8,189,8,1,1,0,0
v8,189,9,1,1,0,0
v8,190,0,0,0,0,0
v8,190,1,3,2,1,0
v8,190,2,0,0,0,0
v8,190,3,1,1,0,0
v8,190,4,1,1,0,0
v8,190,5,2,2,0,0
v8,190,6,1,0,0,1
v8,190,7,1,0,0,1
v8,190,8,0,0,0,0
v8,190,9,0,0,0,0
v8,191,0,0,0,0,0
v8,191,1,1,0,1,0
v8,191,2,3,1,2,0
v8,191,3,0,0,0,0
v8,191,4,0,0,0,0
v8,191,5,3,3,0,0
v8,191,6,1,1,0,0
v8,191,7,1,1,0,0
v8,191,8,3,2,0,1
v8,191,9,2,1,0,1
v8,192,0,1,0,0,1
v8,192,1,6,4,2,0
v8,192,2,1,0,1,0
v8,192,3,4,3,1,0
v8,192,4,4,2,2,0
v8,192,5,3,2,1,0
v8,192,6,4,3,1,0
v8,192,7,4,3,1,0
v8,192,8,1,1,0,0
v8,192,9,4,2,2,0
v8,193,0,0,0,0,0
v8,193,1,3,3,0,0
v8,193,2,0,0,0,0
v8,193,3,0,0,0,0
v8,193,4,1,1,0,0
v8,193,5,2,1,0,1
v8,193,6,0,0,0,0
v8,193,7,0,0,0,0
v8,193,8,0,0,0,0
v8,193,9,0,0,0,0
v8,194,0,2,1,0,1
v8,194,1,1,0,0,1
v8,194,2,1,1,0,0
v8,194,3,1,1,0,0
v8,194,4,1,0,0,1
v8,194,5,0,0,0,0
v8,194,6,1,1,0,0
v8,194,7,0,0,0,0
v8,194,8,1,0,0,1
v8,194,9,2,1,1,0
v8,195,0,2,1,0,1
v8,195,1,1,1,0,0
v8,195,2,2,0,2,0
v8,195,3,2,1,1,0
v8,195,4,2,2,0,0
v8,195,5,0,0,0,0
v8,195,6,3,2,1,0
v8,195,7,2,0,2,0
v8,195,8,3,1,1,1
v8,195,9,1,1,0,0
v8,196,0,0,0,0,0
v8,196,1,1,0,1,0
v8,196,2,0,0,0,0
v8,196,3,1,1,0,0
v8,196,4,1,1,0,0
v8,196,5,0,0,0,0
v8,196,6,1,0,1,0
v8,196,7,1,0,1,0
v8,196,8,1,1,0,0
v8,196,9,2,2,0,0
v8,197,0,3,1,2,0
v8,197,1,3,2,1,0
v8,197,2,3,2,1,0
v8,197,3,2,1,1,0
v8,197,4,1,0,0,1
v8,197,5,4,3,1,0
v8,197,6,2,2,0,0
v8,197,7,2,2,0,0
v8,197,8,1,1,0,0
v8,197,9,1,0,1,0
v8,198,0,0,0,0,0
v8,198,1,0,0,0,0
v8,198,2,2,2,0,0
v8,198,3,0,0,0,0
v8,198,4,1,1,0,0
v8,198,5,0,0,0,0
v8,198,6,2,2,0,0
v8,198,7,0,0,0,0
v8,198,8,0,0,0,0
v8,198,9,0,0,0,0
v8,199,0,1,1,0,0
v8,199,1,0,0,0,0
v8,199,2,1,1,0,0
v8,199,3,1,0,1,0
v8,199,4,3,3,0,0
v8,199,5,2,1,1,0
v8,199,6,1,0,1,0
v8,199,7,1,1,0,0
v8,199,8,2,2,0,0
v8,199,9,1,1,0,0
v8,200,0,0,0,0,0
v8,200,1,0,0,0,0
v8,200,2,0,0,0,0
v8,200,3,0,0,0,0
v8,200,4,1,1,0,0
v8,200,5,0,0,0,0
v8,200,6,1,1,0,0
v8,200,7,1,0,1,0
v8,200,8,0,0,0,0
v8,200,9,1,1,0,0
v8,201,0,0,0,0,0
v8,201,1,0,0,0,0
v8,201,2,0,0,0,0
v8,201,3,3,1,1,1
v8,201,4,0,0,0,0
v8,201,5,2,0,2,0
v8,201,6,0,0,0,0
v8,201,7,2,2,0,0
v8,201,8,0,0,0,0
v8,201,9,0,0,0,0
v8,202,0,0,0,0,0
v8,202,1,0,0,0,0
v8,202,2,1,0,0,1
v8,202,3,1,1,0,0
v8,202,4,1,0,1,0
v8,202,5,0,0,0,0
v8,202,6,0,0,0,0
v8,202,7,0,0,0,0
v8,202,8,1,1,0,0
v8,202,9,4,3,1,0
v8,203,0,0,0,0,0
v8,203,1,0,0,0,0
v8,203,2,1,1,0,0
v8,203,3,2,2,0,0
v8,203,4,0,0,0,0
v8,203,5,0,0,0,0
v8,203,6,1,1,0,0
v8,203,7,2,2,0,0
v8,203,8,0,0,0,0
v8,203,9,0,0,0,0
v8,204,0,1,1,0,0
v8,204,1,0,0,0,0
v8,204,2,1,0,0,1
v8,204,3,0,0,0,0
v8,204,4,1,1,0,0
v8,204,5,2,2,0,0
v8,204,6,0,0,0,0
v8,204,7,1,1,0,0
v8,204,8,2,2,0,0
v8,204,9,0,0,0,0
v8,205,0,2,1,0,1
v8,205,1,1,1,0,0
v8,205,2,0,0,0,0
v8,205,3,3,1,1,1
v8,205,4,0,0,0,0
v8,205,5,0,0,0,0
v8,205,6,0,0,0,0
v8,205,7,3,2,1,0
v8,205,8,0,0,0,0
v8,205,9,0,0,0,0
v8,206,0,0,0,0,0
v8,206,1,0,0,0,0
v8,206,2,0,0,0,0
v8,206,3,0,0,0,0
v8,206,4,0,0,0,0
v8,206,5,0,0,0,0
v8,206,6,0,0,0,0
v8,206,7,0,0,0,0
v8,206,8,1,1,0,0
v8,206,9,1,1,0,0
v8,207,0,1,0,1,0
v8,207,1,0,0,0,0
v8,207,2,4,3,1,0
v8,207,3,0,0,0,0
v8,207,4,0,0,0,0
v8,207,5,0,0,0,0
v8,207,6,0,0,0,0
v8,207,7,2,0,2,0
v8,207,8,0,0,0,0
v8,207,9,0,0,0,0
v8,208,0,0,0,0,0
v8,208,1,0,0,0,0
v8,208,2,0,0,0,0
v8,208,3,0,0,0,0
v8,208,4,0,0,0,0
v8,208,5,0,0,0,0
v8,208,6,0,0,0,0
v8,208,7,0,0,0,0
v8,208,8,2,0,2,0
v8,208,9,0,0,0,0
v8,209,0,0,0,0,0
v8,209,1,1,1,0,0
v8,209,2,0,0,0,0
v8,209,3,1,1,0,0
v8,209,4,0,0,0,0
v8,209,5,1,1,0,0
v8,209,6,0,0,0,0
v8,209,7,0,0,0,0
v8,209,8,1,0,0,1
v8,209,9,2,2,0,0
v8,210,0,0,0,0,0
v8,210,1,2,1,1,0
v8,210,2,0,0,0,0
v8,210,3,0,0,0,0
v8,210,4,1,0,0,1
v8,210,5,1,1,0,0
v8,210,6,3,1,2,0
v8,210,7,0,0,0,0
v8,210,8,1,0,0,1
v8,210,9,0,0,0,0
v8,211,0,0,0,0,0
v8,211,1,3,1,0,2
v8,211,2,0,0,0,0
v8,211,3,1,1,0,0
v8,211,4,2,1,1,0
v8,211,5,1,1,0,0
v8,211,6,0,0,0,0
v8,211,7,0,0,0,0
v8,211,8,0,0,0,0
v8,211,9,1,0,1,0
v8,212,0,0,0,0,0
v8,212,1,4,2,0,2
v8,212,2,1,0,0,1
v8,212,3,3,1,2,0
v8,212,4,1,0,1,0
v8,212,5,0,0,0,0
v8,212,6,1,0,1,0
v8,212,7,1,1,0,0
v8,212,8,4,3,0,1
v8,212,9,1,0,0,1
v8,213,0,0,0,0,0
v8,213,1,1,1,0,0
v8,213,2,1,1,0,0
v8,213,3,0,0,0,0
v8,213,4,0,0,0,0
v8,213,5,2,1,1,0
v8,213,6,3,2,0,1
v8,213,7,0,0,0,0
v8,213,8,0,0,0,0
v8,213,9,2,1,1,0
v8,214,0,0,0,0,0
v8,214,1,1,1,0,0
v8,214,2,1,1,0,0
v8,214,3,1,1,0,0
v8,214,4,0,0,0,0
v8,214,5,0,0,0,0
v8,214,6,0,0,0,0
v8,214,7,1,0,0,1
v8,214,8,4,3,1,0
v8,214,9,1,0,1,0
v8,215,0,0,0,0,0
v8,215,1,1,1,0,0
v8,215,2,0,0,0,0
v8,215,3,1,1,0,0
v8,215,4,0,0,0,0
v8,215,5,0,0,0,0
v8,215,6,1,1,0,0
v8,215,7,0,0,0,0
v8,215,8,0,0,0,0
v8,215,9,1,1,0,0
v8,216,0,1,0,0,1
v8,216,1,4,3,1,0
v8,216,2,1,0,0,1
v8,216,3,2,1,1,0
v8,216,4,0,0,0,0
v8,216,5,0,0,0,0
v8,216,6,0,0,0,0
v8,216,7,3,2,1,0
v8,216,8,1,0,1,0
v8,216,9,0,0,0,0
v8,217,0,4,3,1,0
v8,217,1,4,3,1,0
v8,217,2,0,0,0,0
v8,217,3,1,1,0,0
v8,217,4,0,0,0,0
v8,217,5,4,3,1,0
v8,217,6,0,0,0,0
v8,217,7,0,0,0,0
v8,217,8,0,0,0,0
v8,217,9,0,0,0,0
v8,218,0,3,1,1,1
v8,218,1,0,0,0,0
v8,218,2,0,0,0,0
v8,218,3,1,1,0,0
v8,218,4,1,1,0,0
v8,218,5,0,0,0,0
v8,218,6,0,0,0,0
v8,218,7,1,1,0,0
v8,218,8,0,0,0,0
v8,218,9,0,0,0,0
v8,219,0,0,0,0,0
v8,219,1,0,0,0,0
v8,219,2,0,0,0,0
v8,219,3,0,0,0,0
v8,219,4,0,0,0,0
v8,219,5,1,1,0,0
v8,219,6,1,1,0,0
v8,219,7,0,0,0,0
v8,219,8,0,0,0,0
v8,219,9,0,0,0,0
v8,220,0,3,2,0,1
v8,220,1,0,0,0,0
v8,220,2,0,0,0,0
v8,220,3,2,1,1,0
v8,220,4,1,1,0,0
v8,220,5,1,1,0,0
v8,220,6,1,1,0,0
v8,220,7,0,0,0,0
v8,220,8,2,0,2,0
v8,220,9,0,0,0,0
v8,221,0,2,0,0,2
v8,221,1,1,1,0,0
v8,221,2,1,1,0,0
v8,221,3,3,2,0,1
v8,221,4,0,0,0,0
v8,221,5,0,0,0,0
v8,221,6,1,1,0,0
v8,221,7,2,2,0,0
v8,221,8,2,1,0,1
v8,221,9,0,0,0,0
v8,222,0,1,1,0,0
v8,222,1,1,1,0,0
v8,222,2,0,0,0,0
v8,222,3,0,0,0,0
v8,222,4,0,0,0,0
v8,222,5,1,1,0,0
v8,222,6,0,0,0,0
v8,222,7,0,0,0,0
v8,222,8,0,0,0,0
v8,222,9,0,0,0,0
v8,223,0,3,2,1,0
v8,223,1,3,1,2,0
v8,223,2,1,0,1,0
v8,223,3,1,1,0,0
v8,223,4,3,2,0,1
v8,223,5,0,0,0,0
v8,223,6,5,4,1,0
v8,223,7,1,1,0,0
v8,223,8,5,3,2,0
v8,223,9,2,2,0,0
v8,224,0,2,2,0,0
v8,224,1,0,0,0,0
v8,224,2,0,0,0,0
v8,224,3,0,0,0,0
v8,224,4,1,1,0,0
v8,224,5,0,0,0,0
v8,224,6,0,0,0,0
v8,224,7,0,0,0,0
v8,224,8,2,2,0,0
v8,224,9,0,0,0,0
v8,225,0,0,0,0,0
v8,225,1,0,0,0,0
v8,225,2,1,1,0,0
v8,225,3,2,1,1,0
v8,225,4,1,0,1,0
v8,225,5,0,0,0,0
v8,225,6,0,0,0,0
v8,225,7,0,0,0,0
v8,225,8,1,1,0,0
v8,225,9,0,0,0,0
v8,226,0,0,0,0,0
v8,226,1,4,2,2,0
v8,226,2,1,1,0,0
v8,226,3,0,0,0,0
v8,226,4,3,0,2,1
v8,226,5,0,0,0,0
v8,226,6,2,2,0,0
v8,226,7,2,2,0,0
v8,226,8,2,1,1,0
v8,226,9,1,1,0,0
v8,227,0,1,0,1,0
v8,227,1,0,0,0,0
v8,227,2,0,0,0,0
v8,227,3,0,0,0,0
v8,227,4,1,1,0,0
v8,227,5,0,0,0,0
v8,227,6,0,0,0,0
v8,227,7,2,1,0,1
v8,227,8,1,1,0,0
v8,227,9,1,1,0,0
v8,228,0,3,3,0,0
v8,228,1,4,2,2,0
v8,228,2,5,3,2,0
v8,228,3,3,3,0,0
v8,228,4,4,2,2,0
v8,228,5,1,1,0,0
v8,228,6,4,2,2,0
v8,228,7,0,0,0,0
v8,228,8,0,0,0,0
v8,228,9,0,0,0,0
v8,229,0,3,2,0,1
v8,229,1,3,0,2,1
v8,229,2,0,0,0,0
v8,229,3,1,0,1,0
v8,229,4,2,0,2,0
v8,229,5,4,3,1,0
v8,229,6,1,0,1,0
v8,229,7,2,1,1,0
v8,229,8,2,1,1,0
v8,229,9,3,2,1,0
v8,230,0,0,0,0,0
v8,230,1,3,1,2,0
v8,230,2,1,1,0,0
v8,230,3,0,0,0,0
v8,230,4,0,0,0,0
v8,230,5,0,0,0,0
v8,230,6,0,0,0,0
v8,230,7,0,0,0,0
v8,230,8,0,0,0,0
v8,230,9,0,0,0,0
v8,231,0,0,0,0,0
v8,231,1,1,1,0,0
v8,231,2,0,0,0,0
v8,231,3,0,0,0,0
v8,231,4,0,0,0,0
v8,231,5,0,0,0,0
v8,231,6,0,0,0,0
v8,231,7,0,0,0,0
v8,231,8,2,1,0,1
v8,231,9,0,0,0,0
v8,232,0,0,0,0,0
v8,232,1,2,1,1,0
v8,232,2,3,1,1,1
v8,232,3,3,3,0,0
v8,232,4,2,2,0,0
v8,232,5,4,3,1,0
v8,232,6,2,1,1,0
v8,232,7,3,2,1,0
v8,232,8,0,0,0,0
v8,232,9,5,3,1,1
v8,233,0,0,0,0,0
v8,233,1,0,0,0,0
v8,233,2,0,0,0,0
v8,233,3,0,0,0,0
v8,233,4,0,0,0,0
v8,233,5,2,0,0,2
v8,233,6,1,1,0,0
v8,233,7,0,0,0,0
v8,233,8,1,1,0,0
v8,233,9,0,0,0,0
v8,234,0,0,0,0,0
v8,234,1,0,0,0,0
v8,234,2,0,0,0,0
v8,234,3,0,0,0,0
v8,234,4,0,0,0,0
v8,234,5,0,0,0,0
v8,234,6,1,1,0,0
v8,234,7,1,1,0,0
v8,234,8,1,0,1,0
v8,234,9,0,0,0,0
v8,235,0,0,0,0,0
v8,235,1,1,1,0,0
v8,235,2,1,1,0,0
v8,235,3,0,0,0,0
v8,235,4,0,0,0,0
v8,235,5,2,2,0,0
v8,235,6,1,1,0,0
v8,235,7,0,0,0,0
v8,235,8,0,0,0,0
v8,235,9,1,1,0,0
v8,236,0,1,0,1,0
v8,236,1,3,2,1,0
v8,236,2,1,1,0,0
v8,236,3,0,0,0,0
v8,236,4,2,1,1,0
v8,236,5,0,0,0,0
v8,236,6,0,0,0,0
v8,236,7,0,0,0,0
v8,236,8,1,1,0,0
v8,236,9,1,1,0,0
v8,237,0,3,2,1,0
v8,237,1,0,0,0,0
v8,237,2,0,0,0,0
v8,237,3,1,1,0,0
v8,237,4,1,0,1,0
v8,237,5,4,3,1,0
v8,237,6,3,3,0,0
v8,237,7,4,3,0,1
v8,237,8,3,3,0,0
v8,237,9,0,0,0,0
v8,238,0,0,0,0,0
v8,238,1,0,0,0,0
v8,238,2,0,0,0,0
v8,238,3,3,2,1,0
v8,238,4,3,1,2,0
v8,238,5,0,0,0,0
v8,238,6,1,1,0,0
v8,238,7,1,1,0,0
v8,238,8,0,0,0,0
v8,238,9,0,0,0,0
v8,239,0,2,1,1,0
v8,239,1,2,1,0,1
v8,239,2,0,0,0,0
v8,239,3,1,0,1,0
v8,239,4,1,1,0,0
v8,239,5,1,1,0,0
v8,239,6,0,0,0,0
v8,239,7,0,0,0,0
v8,239,8,1,1,0,0
v8,239,9,0,0,0,0
v8,240,0,0,0,0,0
v8,240,1,0,0,0,0
v8,240,2,2,1,0,1
v8,240,3,0,0,0,0
v8,240,4,1,1,0,0
v8,240,5,0,0,0,0
v8,240,6,0,0,0,0
v8,240,7,0,0,0,0
v8,240,8,0,0,0,0
v8,240,9,0,0,0,0
v8,241,0,0,0,0,0
v8,241,1,1,1,0,0
v8,241,2,0,0,0,0
v8,241,3,0,0,0,0
v8,241,4,2,0,0,2
v8,241,5,0,0,0,0
v8,241,6,1,1,0,0
v8,241,7,0,0,0,0
v8,241,8,1,1,0,0
v8,241,9,0,0,0,0
v8,242,0,3,2,1,0
v8,242,1,0,0,0,0
v8,242,2,1,1,0,0
v8,242,3,3,2,1,0
v8,242,4,1,1,0,0
v8,242,5,1,1,0,0
v8,242,6,2,2,0,0
v8,242,7,1,1,0,0
v8,242,8,0,0,0,0
v8,242,9,1,0,1,0
v8,243,0,1,1,0,0
v8,243,1,0,0,0,0
v8,243,2,0,0,0,0
v8,243,3,0,0,0,0
v8,243,4,0,0,0,0
v8,243,5,4,2,2,0
v8,243,6,3,3,0,0
v8,243,7,1,1,0,0
v8,243,8,1,0,0,1
v8,243,9,3,3,0,0
v8,244,0,0,0,0,0
v8,244,1,0,0,0,0
v8,244,2,1,1,0,0
v8,244,3,0,0,0,0
v8,244,4,0,0,0,0
v8,244,5,0,0,0,0
v8,244,6,1,0,0,1
v8,244,7,0,0,0,0
v8,244,8,2,1,1,0
v8,244,9,0,0,0,0
v8,245,0,2,2,0,0
v8,245,1,1,0,1,0
v8,245,2,3,1,2,0
v8,245,3,0,0,0,0
v8,245,4,2,1,1,0
v8,245,5,0,0,0,0
v8,245,6,2,2,0,0
v8,245,7,1,1,0,0
v8,245,8,1,0,0,1
v8,245,9,0,0,0,0
v8,246,0,1,1,0,0
v8,246,1,1,1,0,0
v8,246,2,0,0,0,0
v8,246,3,0,0,0,0
v8,246,4,3,1,2,0
v8,246,5,1,1,0,0
v8,246,6,0,0,0,0
v8,246,7,1,1,0,0
v8,246,8,0,0,0,0
v8,246,9,0,0,0,0
v8,247,0,1,0,1,0
v8,247,1,6,4,2,0
v8,247,2,1,1,0,0
v8,247,3,4,3,1,0
v8,247,4,4,2,2,0
v8,247,5,1,1,0,0
v8,247,6,5,3,2,0
v8,247,7,5,4,1,0
v8,247,8,0,0,0,0
v8,247,9,4,2,2,0
v8,248,0,2,0,1,1
v8,248,1,1,1,0,0
v8,248,2,0,0,0,0
v8,248,3,0,0,0,0
v8,248,4,3,2,0,1
v8,248,5,2,2,0,0
v8,248,6,0,0,0,0
v8,248,7,1,1,0,0
v8,248,8,2,1,0,1
v8,248,9,1,1,0,0
v8,249,0,1,1,0,0
v8,249,1,2,1,1,0
v8,249,2,2,0,1,1
v8,249,3,1,0,1,0
v8,249,4,0,0,0,0
v8,249,5,4,2,2,0
v8,249,6,0,0,0,0
v8,249,7,2,1,1,0
v8,249,8,0,0,0,0
v8,249,9,0,0,0,0
v8,250,0,1,0,0,1
v8,250,1,0,0,0,0
v8,250,2,0,0,0,0
v8,250,3,2,2,0,0
v8,250,4,1,0,1,0
v8,250,5,0,0,0,0
v8,250,6,2,1,0,1
v8,250,7,1,0,0,1
v8,250,8,1,1,0,0
v8,250,9,0,0,0,0
v8,251,0,0,0,0,0
v8,251,1,0,0,0,0
v8,251,2,0,0,0,0
v8,251,3,1,1,0,0
v8,251,4,0,0,0,0
v8,251,5,2,2,0,0
v8,251,6,0,0,0,0
v8,251,7,0,0,0,0
v8,251,8,1,1,0,0
v8,251,9,2,1,1,0
v8,252,0,0,0,0,0
v8,252,1,1,1,0,0
v8,252,2,0,0,0,0
v8,252,3,3,2,0,1
v8,252,4,1,0,0,1
v8,252,5,0,0,0,0
v8,252,6,2,2,0,0
v8,252,7,0,0,0,0
v8,252,8,1,1,0,0
v8,252,9,2,1,1,0
v8,253,0,1,1,0,0
v8,253,1,1,1,0,0
v8,253,2,2,2,0,0
v8,253,3,1,1,0,0
v8,253,4,0,0,0,0
v8,253,5,3,2,1,0
v8,253,6,1,1,0,0
v8,253,7,1,0,0,1
v8,253,8,1,1,0,0
v8,253,9,1,1,0,0
v8,254,0,0,0,0,0
v8,254,1,0,0,0,0
v8,254,2,0,0,0,0
v8,254,3,1,1,0,0
v8,254,4,1,0,0,1
v8,254,5,0,0,0,0
v8,254,6,1,1,0,0
v8,254,7,0,0,0,0
v8,254,8,0,0,0,0
v8,254,9,0,0,0,0
v8,255,0,0,0,0,0
v8,255,1,0,0,0,0
v8,255,2,0,0,0,0
v8,255,3,0,0,0,0
v8,255,4,0,0,0,0
v8,255,5,0,0,0,0
v8,255,6,2,0,0,2
v8,255,7,0,0,0,0
v8,255,8,4,3,0,1
v8,255,9,1,1,0,0
v8,256,0,2,2,0,0
v8,256,1,1,1,0,0
v8,256,2,1,1,0,0
v8,256,3,0,0,0,0
v8,256,4,2,1,0,1
v8,256,5,0,0,0,0
v8,256,6,4,1,2,1
v8,256,7,0,0,0,0
v8,256,8,3,3,0,0
v8,256,9,0,0,0,0
v8,257,0,2,1,1,0
v8,257,1,0,0,0,0
v8,257,2,0,0,0,0
v8,257,3,3,3,0,0
v8,257,4,0,0,0,0
v8,257,5,1,1,0,0
v8,257,6,4,2,2,0
v8,257,7,1,1,0,0
v8,257,8,0,0,0,0
v8,257,9,1,1,0,0
v8,258,0,0,0,0,0
v8,258,1,0,0,0,0
v8,258,2,1,0,0,1
v8,258,3,0,0,0,0
v8,258,4,1,0,0,1
v8,258,5,1,1,0,0
v8,258,6,0,0,0,0
v8,258,7,0,0,0,0
v8,258,8,1,1,0,0
v8,258,9,0,0,0,0
v8,259,0,0,0,0,0
v8,259,1,2,2,0,0
v8,259,2,0,0,0,0
v8,259,3,0,0,0,0
v8,259,4,1,0,0,1
v8,259,5,0,0,0,0
v8,259,6,3,2,0,1
v8,259,7,2,2,0,0
v8,259,8,0,0,0,0
v8,259,9,0,0,0,0
v8,260,0,5,4,1,0
v8,260,1,4,3,0,1
v8,260,2,0,0,0,0
v8,260,3,4,2,1,1
v8,260,4,3,2,1,0
v8,260,5,4,4,0,0
v8,260,6,2,1,1,0
v8,260,7,4,3,1,0
v8,260,8,1,1,0,0
v8,260,9,3,2,1,0
v8,261,0,2,1,0,1
v8,261,1,3,3,0,0
v8,261,2,0,0,0,0
v8,261,3,3,2,1,0
v8,261,4,0,0,0,0
v8,261,5,4,2,2,0
v8,261,6,3,1,1,1
v8,261,7,1,1,0,0
v8,261,8,3,2,0,1
v8,261,9,0,0,0,0
v8,262,0,3,2,1,0
v8,262,1,3,1,2,0
v8,262,2,3,2,1,0
v8,262,3,3,2,1,0
v8,262,4,5,3,2,0
v8,262,5,6,4,2,0
v8,262,6,0,0,0,0
v8,262,7,3,2,1,0
v8,262,8,4,3,1,0
v8,262,9,0,0,0,0
v8,263,0,0,0,0,0
v8,263,1,4,2,2,0
v8,263,2,0,0,0,0
v8,263,3,4,3,1,0
v8,263,4,0,0,0,0
v8,263,5,4,2,2,0
v8,263,6,4,2,1,1
v8,263,7,5,3,2,0
v8,263,8,2,1,1,0
v8,263,9,3,2,0,1
v8,264,0,3,1,2,0
v8,264,1,1,1,0,0
v8,264,2,0,0,0,0
v8,264,3,1,1,0,0
v8,264,4,1,0,1,0
v8,264,5,1,1,0,0
v8,264,6,0,0,0,0
v8,264,7,1,1,0,0
v8,264,8,1,0,0,1
v8,264,9,2,1,0,1
v8,265,0,4,2,2,0
v8,265,1,1,1,0,0
v8,265,2,3,1,2,0
v8,265,3,0,0,0,0
v8,265,4,0,0,0,0
v8,265,5,0,0,0,0
v8,265,6,0,0,0,0
v8,265,7,2,1,1,0
v8,265,8,3,1,2,0
v8,265,9,0,0,0,0
v8,266,0,1,0,1,0
v8,266,1,1,1,0,0
v8,266,2,0,0,0,0
v8,266,3,0,0,0,0
v8,266,4,0,0,0,0
v8,266,5,1,1,0,0
v8,266,6,0,0,0,0
v8,266,7,0,0,0,0
v8,266,8,0,0,0,0
v8,266,9,0,0,0,0
v8,267,0,0,0,0,0
v8,267,1,0,0,0,0
v8,267,2,1,1,0,0
v8,267,3,1,0,1,0
v8,267,4,2,1,1,0
v8,267,5,0,0,0,0
v8,267,6,2,1,0,1
v8,267,7,0,0,0,0
v8,267,8,1,0,1,0
v8,267,9,0,0,0,0
v8,268,0,2,1,1,0
v8,268,1,0,0,0,0
v8,268,2,0,0,0,0
v8,268,3,3,3,0,0
v8,268,4,2,2,0,0
v8,268,5,0,0,0,0
v8,268,6,3,3,0,0
v8,268,7,4,3,1,0
v8,268,8,1,1,0,0
v8,268,9,1,1,0,0
v8,269,0,0,0,0,0
v8,269,1,1,1,0,0
v8,269,2,1,0,0,1
v8,269,3,1,0,1,0
v8,269,4,0,0,0,0
v8,269,5,1,0,1,0
v8,269,6,0,0,0,0
v8,269,7,0,0,0,0
v8,269,8,1,0,1,0
v8,269,9,1,0,1,0
v8,270,0,1,1,0,0
v8,270,1,4,3,1,0
v8,270,2,0,0,0,0
v8,270,3,0,0,0,0
v8,270,4,1,0,0,1
v8,270,5,0,0,0,0
v8,270,6,0,0,0,0
v8,270,7,3,1,0,2
v8,270,8,2,2,0,0
v8,270,9,2,2,0,0
v8,271,0,0,0,0,0
v8,271,1,2,0,2,0
v8,271,2,2,1,1,0
v8,271,3,4,2,2,0
v8,271,4,3,2,1,0
v8,271,5,0,0,0,0
v8,271,6,0,0,0,0
v8,271,7,0,0,0,0
v8,271,8,0,0,0,0
v8,271,9,1,1,0,0
v8,272,0,1,0,1,0
v8,272,1,3,2,1,0
v8,272,2,0,0,0,0
v8,272,3,2,1,1,0
v8,272,4,1,1,0,0
v8,272,5,1,1,0,0
v8,272,6,3,2,1,0
v8,272,7,0,0,0,0
v8,272,8,0,0,0,0
v8,272,9,0,0,0,0
v8,273,0,1,1,0,0
v8,273,1,3,2,1,0
v8,273,2,4,2,2,0
v8,273,3,1,1,0,0
v8,273,4,0,0,0,0
v8,273,5,1,0,0,1
v8,273,6,2,2,0,0
v8,273,7,1,1,0,0
v8,273,8,0,0,0,0
v8,273,9,4,2,2,0
v8,274,0,0,0,0,0
v8,274,1,1,1,0,0
v8,274,2,2,1,1,0
v8,274,3,1,1,0,0
v8,274,4,1,1,0,0
v8,274,5,0,0,0,0
v8,274,6,3,2,1,0
v8,274,7,2,2,0,0
v8,274,8,2,0,2,0
v8,274,9,2,0,1,1
v8,275,0,4,2,2,0
v8,275,1,0,0,0,0
v8,275,2,1,1,0,0
v8,275,3,0,0,0,0
v8,275,4,0,0,0,0
v8,275,5,0,0,0,0
v8,275,6,0,0,0,0
v8,275,7,0,0,0,0
v8,275,8,0,0,0,0
v8,275,9,1,1,0,0
v8,276,0,0,0,0,0
v8,276,1,2,2,0,0
v8,276,2,4,3,1,0
v8,276,3,0,0,0,0
v8,276,4,3,2,1,0
v8,276,5,1,1,0,0
v8,276,6,0,0,0,0
v8,276,7,2,0,2,0
v8,276,8,2,1,1,0
v8,276,9,0,0,0,0
v8,277,0,2,1,0,1
v8,277,1,0,0,0,0
v8,277,2,0,0,0,0
v8,277,3,0,0,0,0
v8,277,4,1,1,0,0
v8,277,5,3,2,1,0
v8,277,6,1,1,0,0
v8,277,7,0,0,0,0
v8,277,8,0,0,0,0
v8,277,9,4,3,1,0
v8,278,0,0,0,0,0
v8,278,1,0,0,0,0
v8,278,2,2,1,0,1
v8,278,3,1,0,1,0
v8,278,4,1,0,1,0
v8,278,5,3,1,0,2
v8,278,6,0,0,0,0
v8,278,7,0,0,0,0
v8,278,8,0,0,0,0
v8,278,9,0,0,0,0
v8,279,0,0,0,0,0
v8,279,1,5,3,2,0
v8,279,2,3,1,2,0
v8,279,3,2,2,0,0
v8,279,4,1,0,1,0
v8,279,5,6,5,1,0
v8,279,6,4,2,2,0
v8,279,7,0,0,0,0
v8,279,8,0,0,0,0
v8,279,9,4,2,2,0
v8,280,0,0,0,0,0
v8,280,1,0,0,0,0
